gene_id,SRR3033249,SRR3033250,SRR3033251,SRR3033252,SRR3033253,SRR3033254,SRR3033255,SRR3033256,SRR3033257,SRR3033258,SRR3033259,SRR3033260,SRR3033261,SRR3033262,SRR3033263,SRR3033264,SRR3033265,SRR3033266,SRR3033267,SRR3033268,SRR3033269,SRR3033270,SRR3033271,SRR3033272,SRR3033273
LOC408749,6.50,7.69,7.90,6.35,6.83,5.37,3.45,5.23,4.18,8.93,6.25,4.80,7.74,6.92,10.45,6.37,5.08,6.03,5.72,7.38,6.78,6.11,4.99,4.26,4.78
LOC107966109,0.69,1.66,0.98,1.32,0.60,0.79,0.48,0.55,0.99,0.78,0.42,0.48,1.14,2.45,0.99,1.32,0.88,0.18,0.94,0.73,0.73,0.42,0.72,0.41,0.96
LOC100578532,11.84,40.85,45.37,10.22,15.27,18.28,13.14,29.63,27.49,43.55,11.95,17.03,10.70,56.38,22.42,69.90,29.50,15.96,49.27,23.67,32.32,43.73,22.77,9.39,13.65
LOC100578530,1.69,3.38,0.39,0.66,1.82,1.24,0.12,3.33,0.15,2.36,2.45,0.86,3.48,1.73,2.00,1.61,0.00,1.85,2.63,2.96,2.45,1.28,0.86,2.63,1.79
LOC100578537,6.22,7.32,8.60,4.17,3.97,3.92,1.69,4.25,3.00,6.14,6.03,2.55,6.17,9.17,8.57,8.45,7.40,7.53,7.07,16.69,22.15,12.72,5.36,4.62,4.35
LOC100578536,11.85,11.03,25.79,7.40,13.04,7.85,4.72,7.82,9.88,16.31,6.73,4.65,8.59,15.94,5.19,17.37,9.49,7.69,6.98,6.45,11.64,12.71,7.82,5.60,9.20
LOC100578535,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.31,0.79,0.12,0.00,0.00,0.00,0.34,0.00,0.00,0.75,0.12,0.00,0.00,0.00,0.29,0.70,0.00
LOC100578534,27.70,50.90,16.52,17.53,24.10,22.41,13.31,32.55,10.18,38.06,36.58,25.65,25.60,35.23,47.11,39.09,26.54,40.98,35.99,37.90,38.28,26.50,21.58,48.31,37.28
LOC102656347,7.82,11.13,23.13,5.28,6.19,3.75,2.83,3.48,3.60,9.58,7.69,4.06,6.18,18.84,15.71,19.64,12.28,8.67,10.20,19.44,18.72,20.88,10.54,5.32,7.55
LOC102656610,0.00,0.24,0.00,2.12,0.78,0.00,0.62,0.36,0.58,0.00,0.16,0.00,0.00,1.90,0.21,0.69,0.38,0.00,1.07,0.76,0.21,0.00,0.18,0.27,0.19
LOC102656345,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LOC102656343,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LOC102656614,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.32,0.00,0.13,0.00,0.10,0.07,0.22,0.00,0.00,0.05,0.12,0.00,0.00,0.06,0.00,0.06
LOC102656340,0.21,0.22,0.73,0.18,0.43,0.15,0.17,0.15,0.22,0.51,0.65,0.16,0.50,0.48,0.25,0.58,0.45,0.12,0.29,0.32,0.26,0.26,0.48,0.25,0.42
LOC102656619,0.00,0.00,0.12,0.10,0.17,0.14,0.03,0.00,0.13,0.24,0.04,0.00,0.31,0.00,0.00,0.11,0.00,0.00,0.07,0.04,0.04,0.06,0.13,0.00,0.09
LOC102656618,5.29,18.69,20.64,8.97,13.26,14.51,10.54,7.16,16.50,14.38,12.27,9.07,10.77,4.94,2.79,12.08,11.44,8.50,9.78,9.28,9.19,10.05,14.52,7.74,10.60
LOC412388,25.76,43.53,87.24,18.62,21.44,22.00,20.32,22.17,25.91,25.29,27.01,23.72,28.57,23.19,61.40,35.38,36.30,30.92,28.84,46.07,60.02,51.01,25.57,21.33,21.04
LOC102656349,14.79,14.26,39.26,10.91,12.01,14.48,6.17,7.29,8.71,18.63,10.55,7.49,13.80,6.83,7.61,20.36,10.69,11.83,15.21,13.43,13.08,11.63,12.78,9.26,14.84
LOC551668,4.58,6.95,17.45,5.06,4.33,3.81,3.32,2.36,4.79,11.08,6.53,4.69,6.62,10.27,14.39,9.02,12.58,9.45,7.74,15.07,22.96,22.40,7.46,4.72,6.52
LOC724953,2.38,6.18,5.88,3.90,1.61,3.93,3.49,3.85,1.94,5.84,7.16,4.69,3.07,5.52,6.90,4.74,14.46,7.07,7.11,13.55,15.07,17.62,7.50,4.27,2.22
LOC551666,71.95,64.73,146.35,51.89,58.63,39.16,31.36,47.08,52.36,107.56,76.53,41.94,83.39,85.27,30.78,110.27,93.33,75.33,75.59,123.74,193.43,147.23,81.67,48.39,68.51
LOC551667,17.81,31.38,26.64,19.20,23.90,36.15,13.95,25.71,12.70,30.56,32.01,23.49,25.08,19.75,23.05,25.28,18.05,47.01,41.35,45.82,28.59,19.75,22.01,41.84,23.50
LOC551664,85.19,119.29,23.72,50.20,60.91,66.41,20.49,89.15,25.59,87.76,84.48,63.15,91.60,50.91,100.48,69.07,27.83,58.54,74.45,91.59,50.39,27.18,53.42,124.93,75.01
LOC551665,6.61,11.31,5.26,8.25,6.61,10.55,2.75,4.59,1.72,9.93,11.04,7.24,7.02,3.51,8.81,8.16,2.99,10.92,15.10,14.29,9.86,4.44,4.53,13.02,7.89
LOC551662,13.58,17.85,16.93,9.90,10.67,13.21,5.33,15.43,10.66,19.46,17.57,8.89,13.08,16.91,15.53,13.59,8.05,14.27,17.25,16.54,16.32,12.32,12.37,15.45,13.26
LOC551663,4.21,6.64,7.38,9.15,9.76,6.64,8.23,4.31,12.20,8.02,7.19,10.12,10.04,4.79,0.95,8.91,7.80,6.35,8.39,5.52,6.48,5.53,9.25,4.81,8.12
LOC551660,124.88,219.96,59.47,78.28,136.42,140.60,49.20,148.78,56.81,157.26,143.38,96.92,92.13,85.88,173.72,136.68,75.63,136.18,149.77,176.53,135.98,93.70,101.59,202.59,129.63
LOC551661,3.16,2.74,3.83,0.42,1.65,1.47,1.13,1.04,2.06,3.28,1.18,0.64,1.21,7.88,9.01,4.04,8.20,6.81,6.17,13.23,16.18,17.50,3.22,0.35,0.75
LOC724951,135.82,44.74,16.44,253.85,285.29,222.97,198.47,171.17,57.07,69.06,315.89,320.31,154.60,88.13,142.74,30.63,131.86,170.07,378.58,756.15,446.71,213.19,377.41,493.23,502.06
LOC551258,14.71,38.08,78.94,27.07,26.84,33.85,19.93,13.61,21.32,30.38,23.99,24.74,25.84,23.56,19.70,33.31,34.00,26.79,29.16,34.40,41.65,38.20,23.60,20.12,21.56
LOC410031,20.74,24.60,49.56,19.18,19.62,15.10,12.93,10.12,19.33,30.79,22.08,14.60,27.18,37.17,26.58,33.03,36.48,24.20,27.66,40.54,68.10,55.98,25.51,12.92,18.05
LOC410464,1.18,3.34,6.86,1.15,1.74,2.27,1.11,0.32,2.02,4.22,2.64,2.42,2.22,9.39,0.77,8.16,6.91,3.90,3.67,5.69,6.80,6.45,4.77,1.72,2.79
LOC410030,56.05,77.87,134.40,59.91,51.72,84.43,57.61,58.41,48.00,57.67,71.34,83.78,57.64,67.67,103.92,67.66,102.55,101.15,84.07,101.73,131.10,104.36,80.10,73.75,66.20
LOC410465,25.04,88.45,45.48,33.46,26.27,52.96,33.67,15.93,18.59,44.33,16.21,31.76,10.87,32.41,26.60,47.55,58.78,57.45,66.16,42.32,46.20,32.50,12.92,12.64,22.08
LOC410037,32.35,33.21,30.51,16.32,35.77,14.03,5.06,18.35,8.31,32.50,18.72,11.01,22.13,55.79,23.58,22.22,15.39,20.31,21.81,35.79,34.32,24.85,15.91,17.61,16.42
LOC724955,8.82,13.00,25.49,5.60,6.66,6.15,4.58,4.13,4.91,16.50,10.92,6.88,6.29,18.10,25.38,13.68,18.10,17.17,15.78,37.43,49.70,34.70,14.07,7.23,8.94
Mir3794,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tk,2.22,1.78,2.03,0.79,0.72,0.70,0.68,0.44,0.48,0.62,1.07,0.60,0.92,2.74,1.98,1.27,0.94,1.47,1.42,1.75,0.78,0.68,1.03,1.10,0.59
LOC412067,15.58,35.90,45.83,16.94,14.04,12.55,12.57,15.45,11.36,31.52,27.90,18.10,21.73,28.08,37.59,32.66,35.54,40.23,29.01,67.31,66.06,61.21,21.74,36.50,27.96
LOC410035,32.47,24.42,52.55,27.74,29.25,18.32,12.36,17.84,15.24,38.08,12.07,9.27,23.79,27.57,10.81,21.02,11.62,13.59,10.85,9.86,16.10,16.24,12.52,17.18,16.86
LOC410034,28.22,37.22,72.29,48.98,35.55,57.75,42.18,34.77,42.25,33.20,48.17,49.39,33.24,23.43,22.40,42.77,40.46,45.39,44.54,32.59,36.25,34.78,41.87,42.87,40.15
LOC724724,18.71,41.56,42.43,17.13,20.74,24.77,14.13,22.02,22.70,36.56,24.12,19.81,19.31,13.88,41.70,28.66,22.82,24.20,28.76,37.08,42.46,32.53,24.19,21.69,21.33
LOC724727,27.01,28.76,58.68,24.25,18.04,17.48,14.47,12.20,15.55,27.34,16.45,14.21,22.60,45.07,10.52,27.64,24.45,16.22,19.02,28.50,38.19,34.45,16.15,13.55,15.61
LOC724721,815.09,1080.50,709.35,700.74,890.95,1427.58,933.98,801.86,1391.38,1349.64,953.77,570.59,550.75,514.64,732.25,838.74,1167.00,1637.15,794.78,898.21,997.34,716.89,697.40,650.36,602.43
LOC410462,6.88,4.63,8.47,11.36,11.04,11.31,10.78,5.88,9.16,9.09,12.08,10.19,16.84,1.64,0.54,6.87,5.08,8.84,18.10,3.14,5.35,3.05,10.55,5.57,12.27
Tg,66.83,91.29,90.01,92.14,75.26,153.50,124.09,67.41,178.91,81.91,133.12,171.23,141.24,52.48,28.58,73.68,67.48,42.24,117.65,39.05,44.84,52.05,129.26,91.21,127.43
LOC410463,5.79,7.29,4.69,3.22,3.90,4.74,1.63,5.37,3.14,7.50,7.98,2.56,4.98,5.32,5.29,6.61,2.25,6.76,5.95,7.91,5.37,5.25,4.15,5.64,5.95
LOC724728,66.92,64.91,33.88,37.35,59.38,35.39,14.93,36.14,19.85,81.75,48.22,28.56,41.68,68.53,13.93,51.06,24.03,39.29,43.40,50.94,39.71,34.45,33.97,45.93,34.38
LOC107964610,1.19,0.64,1.36,0.57,0.77,0.15,0.15,0.24,0.07,1.33,0.21,0.18,1.47,1.16,0.57,2.05,0.63,0.16,0.50,0.62,0.14,0.37,0.55,0.35,0.19
LOC107964611,0.00,0.75,0.74,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00
LOC107964612,1.44,0.55,1.16,1.22,1.77,0.65,0.90,0.81,0.34,1.15,0.81,0.47,1.70,0.90,0.98,0.52,0.44,1.35,0.44,0.86,0.48,0.47,1.16,0.41,0.66
LOC107964613,0.48,0.43,0.70,1.22,0.33,0.29,0.16,0.46,0.72,1.98,0.56,0.36,0.96,1.07,0.70,0.45,0.59,0.49,0.42,0.29,0.48,0.54,0.12,0.24,0.38
LOC107964614,1.81,1.21,1.93,0.77,2.65,1.30,0.68,1.02,1.35,3.62,1.98,1.40,2.94,1.37,1.39,1.16,0.97,1.88,0.66,1.43,1.97,1.19,1.74,0.89,1.45
